V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,SC0_0,SC0_1,SC0_2,SC1_0,SC1_1,SC1_2,SC2_0,SC2_1,SC2_2,SC3_0,SC3_1,SC3_2,Pilot,Country,State,Cond,consent,ins2,PrimeIntro,HighPower,LowPower,VizTimer_1,VizTimer_2,VizTimer_3,VizTimer_4,HighPrompt,LowPrompt,Essay,WriteTimer_1,WriteTimer_2,WriteTimer_3,WriteTimer_4,AIinstrux,AI01energe,AI02moving,AI03nap,AI04workou,AI05rest,AI06work,AI07relax,WVStrust_1,WVStrust_2,WVStrust_3,WVStrust_4,WVStrust_5,WVStrust_6,TrustIntro,TrustGame_1,TrustResul,IRIintro,IRI01,IRI02,IRI03,IRI04,IRI05,IRI06,IRI07,RMEintro,RME01,RME02,RME03,RME04,RME05,RME06,RME07,RME08,RME09,RME10,subSES,usses,IMC,demo,gender,age,citizen,religion,ethnic2,ethnic2_TEXT,epo,youred,yyour,end,Debrief,Deb1,Deb2,Deb3,debrief,Q82,goforcode,errors,confusing,comments,LocationLatitude,LocationLongitude,LocationAccuracy,
R_2DNa33XhFhQ2hjG,Live,Anonymous,,,76.22.184.158,0,2016-01-11 14:22:31,2016-01-11 14:39:29,1,22,3.1428571428571,1.9518001458971,28,4,0.57735026918963,12,2,0.63245553203368,8,0.8,0.42163702135578,,United States,TN,0,1,1,1,,1,41.233,52.447,60.005,4,,1,"I was a United States Marine I weighed 145 pounds, and I was fantastic at my job. For two years I tried to get a promotion, but my superiors did not like me I didn't fit in I asked questions I followed orders but I was a great athlete every day I was hazed until I started to question my sanity and my right to live. I never got promoted, and I was barely able to hang on to an honorable discharge. For two years after that, I couldn't sleep, had nightmares and could barely function. I can still see their faces  any time I close my eyes or get upset. It feels like there is an elephant sitting on my chest and it takes every ounce of self-control I have not to panic there are still days where I wish I would have died.",3.41,233.236,251.032,9,1,19,21,23,20,24,22,19,1,3,2,2,2,2,1,50,1,1,20,22,22,20,23,21,22,1,19,20,22,20,21,21,21,19,22,19,1,6,10,1,2,28,USA,none,3,,6,4,1,,1,How people's​ experiences in the past shape their view of the present. How their experiences become the lens with which they view the world.,Fresh painful experiences always have a negative correlation on an individual's​ ability to interpret people expressions and actions.,No.,1,1,,,,,35.889602661133,-86.316596984863,-1,
R_T5BRZXdbhFPAXnz,Live,Anonymous,,,67.45.96.71,0,2016-01-11 14:27:24,2016-01-11 14:39:46,1,32,4.5714285714286,1.3972762620115,26,3.7142857142857,0.75592894601845,10,1.6666666666667,0.51639777949432,10,1,0,,United States,,0,1,1,1,,1,0,0,60.014,0,,1,,0.054,21.577,21.58,2,1,22,22,20,21,20,21,20,1,2,1,2,2,2,1,78,1,1,22,22,22,20,22,22,22,1,19,20,21,20,21,20,21,19,22,19,1,7,10,1,2,40,USA,,3,,2,4,,,1,,,,1,1,,,,,38,-97,-1,
R_1QZbcFPjvePYgtX,Live,Anonymous,,,73.147.102.168,0,2016-01-11 14:21:50,2016-01-11 14:40:03,1,27,3.8571428571429,2.7342623276106,27,3.8571428571429,1.3451854182691,13,2.1666666666667,0.75277265270908,8,0.8,0.42163702135578,,United States,VA,0,1,1,1,,1,59.3,59.3,60.014,1,,1,"I was in a domestic violence situation,  and my boyfriend, at the time, had control of all the money that came into our household. In order for me to get anything, I had to go to him and explain why I needed money for something. I felt like my adulthood was being stripped from me. He was controlling regarding everything. I lost my job behind him and that gave him more power over me. I hate him. If he was here right now, I think I would spit in his face.",4.692,4.692,160.863,1,1,24,25,25,21,24,25,25,1,2,2,3,3,2,1,599,1,1,20,23,22,23,23,22,22,1,19,20,21,20,20,20,20,19,22,19,1,4,10,1,2,50,United States,Baptist,1,,3,3,1,,1,to find out about people and relationships to things,"No, not at all. I am still believing in love and happily ever after. He only tainted me for not doing my background check on a guy. I also allowed him to move in very quickly after coming off a broken heart.","No, I enjoyed it.",1,1,,,,,37.678802490234,-77.326499938965,-1,
R_28UrJhQaLbaMiMB,Live,Anonymous,,,68.21.103.252,0,2016-01-11 14:33:04,2016-01-11 14:40:30,1,25,3.5714285714286,0.78679579246944,23,3.2857142857143,0.48795003647427,10,1.6666666666667,0.51639777949432,8,0.8,0.42163702135578,,United States,IL,1,1,1,1,1,,59.706,59.706,60.008,1,1,,First time I hired an employee. I was extremely nervous as to whether I was hiring the right person,3.92,68.154,68.446,3,1,22,23,23,21,23,22,23,1,2,1,2,2,2,1,200,1,1,20,21,22,21,21,21,21,1,22,20,21,20,21,21,21,19,22,19,1,5,10,1,1,45,Canada,none,3,,4,4,6,,1,social perceptions,none,no,1,1,,,,,41.937301635742,-87.655097961426,-1,
R_bwFZ6d3j0BRxZCl,Live,Anonymous,,,172.56.28.178,0,2016-01-11 14:18:16,2016-01-11 14:41:52,1,24,3.4285714285714,0.97590007294853,28,4,0,12,2,0.89442719099992,9,0.9,0.31622776601684,,United States,PA,1,1,1,1,1,,0,0,60.019,0,1,,"My kids got gift cards for christmas. I had to help them choose what they wanted to use their gift cards to buy. One of them wanted something that cost more than what their gift card was for. I felt bad because I didn't have the money to cover the difference. I ended up convincing them to get something else that they had enough money to buy. They ended up being happy with what they got, but still wanted the other item too. I felt bad because I could not get them the item they really wanted because I did not have enough money.",13.35,13.35,270.234,1,1,23,22,24,21,23,22,23,1,3,1,3,2,2,1,350,1,1,20,22,22,20,22,22,22,1,22,20,21,20,21,20,21,19,22,19,1,8,10,1,2,30,USA,Christian,3,,6,3,1,,1,To see how people feel about themselves and others around them.,"No, I do not believe my essay had any effect on the answers to this study.","No, I believe it was a good study.",1,1,,,,,39.951400756836,-75.158203125,-1,
R_5uRETKO0oSIlcfD,Live,Anonymous,,,54.152.235.199,0,2016-01-11 14:04:43,2016-01-11 14:42:50,1,34,4.8571428571429,2.0354009783964,26,3.7142857142857,0.95118973121134,14,2.3333333333333,0.81649658092773,7,0.7,0.48304589153965,,United States,VA,1,1,1,1,1,,0,0,60.022,0,1,,"I was Shift supervisor at a Starbucks, I made the schedules,had to write up complaints on employees,etc, It was a very hard job, didnt enjoy writing people up and writing discipline reports on them",666.103,730.023,732.252,5,1,23,25,22,19,21,23,19,1,3,2,3,2,3,1,500,1,1,22,22,22,20,23,21,22,1,19,19,21,21,21,20,19,19,22,19,1,4,10,1,2,30,US,christain,6,caucasion,1,2,4,,1,I think it was to see where others heads are at. How compassionate you are and what your values are,"No, I dont think it affected anything",no,1,1,,,,,39.033493041992,-77.48380279541,-1,
R_3GcurSLvzWjHJrk,Live,Anonymous,,,167.217.31.23,0,2016-01-11 14:29:43,2016-01-11 14:42:59,1,39,5.5714285714286,0.53452248382485,23,3.2857142857143,0.95118973121134,8,1.3333333333333,0.51639777949432,6,0.6,0.51639777949432,,United States,IN,0,1,1,1,,1,0,0,60.023,0,,1,"As a teacher, I am routinely evaluated several times each school year.  My job and salary depend on my evaluator's impression of my teaching during his evaluation visits.   /  / My last evaluation was in November.  My evaluator joined a class that is typically very noisy, although hard-working.  I was extremely nervous at first.  It was horrible to know that, no matter how good my lesson was, if my students were uncooperative, that could have repercussions on my paycheck.  Strangely enough, the day that he joined our class, my students were all mysteriously silent and focused.  I was incredibly relieved that they seemed to know how important it was for my career to leave my evaluator with a good impression.  We sailed through the class, with only one minor discipline issue, which my evaluator later said he thought I had handled very well.  I was thrilled when the bell rang and my students and my evaluator all left my room.",6.11,273.147,274.835,8,1,24,23,21,24,21,24,20,1,2,1,2,1,1,1,500,1,1,20,22,21,22,22,20,22,1,19,20,22,20,20,21,21,19,19,19,1,5,10,1,2,31,United States,Christian - Protestant,4,,5,5,4,,1,"Recalling a time when you are out of power, and then reacting to facial gestures?  Perhaps people will all look uneasy if we ourselves describe a time when we were out of power?","My experience wasn't entirely negative, but many of the facial gestures seemed negative.",No.,1,1,,,,,39.904205322266,-86.234100341797,-1,
R_1mEPcATlJtx76YL,Live,Anonymous,,,99.67.187.26,0,2016-01-11 14:22:22,2016-01-11 14:43:19,1,31,4.4285714285714,2.1491969707422,34,4.8571428571429,0.37796447300923,12,2,0.89442719099992,8,0.8,0.42163702135578,,United States,OH,1,1,1,1,1,,0,0,60.033,0,1,,"I was accused of stealing money from a job I previously held. The manager hadn't even looked for the missing cash in the drop safe and had not looked at the camera footage from the night before. Another employee behind me was in charge of checking the safe. Upon being accused and asking if they had proof they said they just couldn't find it. So, I gathered a bunch of pictures on my phone of health code violations. I reported them to the health department and then the next day they somehow ""found"" the missing money accounted for. I felt amazing after I successfully pulled a power play and got my crooked manager to basically admit that he was skimming from his parent's business. ",6.06,6.06,188.694,1,1,22,23,19,19,19,22,23,1,3,1,3,2,2,1,500,1,1,19,23,23,20,23,23,23,1,19,20,21,22,21,21,21,19,22,19,1,7,10,1,2,25,USA,Atheist ,6,Caucasian ,7,3,2,,1,"I think the purpose of this study is to understand how experiences (education, race, gender etc.) influence personality. ",No.,No.,1,1,,,,,39.717102050781,-84.133102416992,-1,
R_1GWy8po7BN9SNAC,Live,Anonymous,,,72.192.7.91,0,2016-01-11 14:36:26,2016-01-11 14:43:59,1,31,4.4285714285714,1.5118578920369,35,5,0,12,2,0.63245553203368,7,0.7,0.48304589153965,,United States,RI,1,1,1,1,1,,0,0,60.027,0,1,,I was the manager of a small company. I had 5 employees who answered to me. I enjoyed being in control of the daily operations and I liked that my employees respected me. I tried to always be a fair and respectful boss.,22.493,87.026,103.061,3,1,23,23,22,21,20,24,24,2,2,1,3,2,2,1,401,1,1,19,23,23,19,23,23,23,1,19,20,22,20,21,20,22,19,22,20,1,7,10,1,2,32,US,None,3,,6,4,4,,1,To see how a person would delegate the tickets after thinking of being in a position of power,"No, not really",NA,1,1,,,,,41.361694335938,-71.802398681641,-1,
R_3HF8FUy83im3a4O,Live,Anonymous,,,173.58.97.2,0,2016-01-11 14:27:50,2016-01-11 14:45:20,1,35,5,0.57735026918963,28,4,0,10,1.6666666666667,0.51639777949432,8,0.8,0.42163702135578,,United States,CA,0,1,1,1,,1,0,0,60.057,0,,1,"The situation was at my last job, and my boss was my uncle and he used his relation to me to pressure me into staying after hours to help a coworker finish their work. I felt especially used because my uncle's son also worked with us and I thought that he would ask his son first, but he only asked me.",3.725,3.725,193.417,1,1,22,23,21,23,21,23,20,1,2,1,2,2,2,1,1000,1,1,20,22,22,20,22,22,22,1,20,22,21,20,21,20,21,19,22,19,1,7,10,1,1,24,U.S,agnostic,3,,3,3,1,,1,I think the purpose of this study would be to see how people acted if they are slightly bothered and how they perceive the world and people around them.,I think it affected how many raffle tickets I gave because I was much more generous than normally.,I like how there was the visualization and raffle ticket parts of the study to try to put the person completing the study in a desired mindframe.,1,1,,,,,33.542602539062,-117.33909606934,-1,
R_sp0xOFTLIMze1RT,Live,Anonymous,,,72.186.214.162,0,2016-01-11 14:31:05,2016-01-11 14:45:43,1,31,4.4285714285714,2.0701966780271,21,3,1,14,2.3333333333333,0.81649658092773,7,0.7,0.48304589153965,,United States,FL,0,1,1,1,,1,0,0,60.009,0,,1,"I am the President of a youth sports program.  There was a time when a parent cornered me up against a building, demanding that his child get more playing time and he threatened bodily harm if I didn't do something about it.  I was very scared.",5.337,5.337,123.715,1,1,19,22,19,21,20,22,20,2,2,2,4,2,2,1,401,1,1,22,22,22,22,21,20,22,1,21,22,21,20,21,20,21,19,22,20,1,4,10,1,1,36,United States,Catholic,6,White,1,2,5,,1,How people may or may not perceive certain emotions.,No.,I enjoyed the study.,1,1,,,,,28.079498291016,-81.803703308105,-1,
R_p0n1js5FtGnWhsB,Live,Anonymous,,,70.124.233.46,0,2016-01-11 14:31:10,2016-01-11 14:45:47,1,49,7,0,32,4.5714285714286,0.53452248382485,10,1.6666666666667,0.51639777949432,8,0.8,0.42163702135578,,United States,TX,1,1,1,1,1,,0,0,60.028,0,1,,"When I'm teaching private instrument lessons to my students. I have all of the information that they want, and they have to listen to me to get that information. I feel a lot of respect and gratitude in these situations. I also feel a sense of accomplishment when a student of mine succeeds in something. Even more so than if I were to succeed in something.",4.151,4.151,157.989,1,1,25,25,19,25,19,25,19,1,2,1,2,2,2,1,1000,1,1,20,23,22,19,23,23,22,1,20,20,21,20,21,20,21,19,22,22,1,4,10,1,1,24,United States,N/A,1,,3,4,4,,1,To determine how much people trust others that they have not met before.,"I don't think that it affected my answers personally, but I could see how it could put others in the appropriate mindset.",Nothing at this time.,1,1,,,,,26.17219543457,-97.981201171875,-1,
R_2zqELe31u5314UQ,Live,Anonymous,,,129.71.101.175,0,2016-01-11 14:32:42,2016-01-11 14:45:54,1,15,2.1428571428571,0.37796447300923,30,4.2857142857143,0.48795003647427,16,2.6666666666667,0.81649658092773,9,0.9,0.31622776601684,,United States,WV,0,1,1,1,,1,50.435,50.435,60.008,1,,1,"Working at my last job, my supervisor had power over me. She would make me feel incompetent at my job every day and would push the dirty work onto me. It made me feel angry and sometimes depressed. It made me feel as if I was worth less than she was. ",3.763,3.763,107.102,1,1,21,20,24,20,24,20,24,3,3,2,4,2,2,1,702,1,1,19,22,22,20,22,22,23,1,19,20,21,20,21,20,20,19,22,19,1,7,10,1,2,19,United States,Baptist,3,,4,3,1,,1,View of society or other people in particular based on social status and background.,No,No,1,1,,,,,38.92919921875,-80.868896484375,-1,
R_UnCvGXG751Xr8A1,Live,Anonymous,,,50.21.196.5,0,2016-01-11 14:31:38,2016-01-11 14:45:58,1,46,6.5714285714286,0.53452248382485,28,4,0,12,2,0.63245553203368,8,0.8,0.42163702135578,,United States,NM,1,1,1,1,1,,0,0,60.011,0,1,,"I had power over someone when they came to me to do their nails while I was in school and they wanted fancy Halloween designs. I had the power to try my best and do what they wanted, or to simply tell them that because I was a student I had not learned how to do that yet. I decided to go ahead and try my best and give them what they wanted. I was scared and nervous. I had never done nails so detailed before and I was worried that I would not be able to do them. I did my very best on the one hand and she loved them. So I was relieved about that, but then I got nervous again. What if I could not do the second hand as well as the first. There was only one way to find out. So I jumped in and did her second hand. It was slightly harder and I felt more presser because I had set a certain precedence with the first hand. The second hand turned out just as great as the first hand though. So I gave her what she wanted and it made me feel good and boosted my confidence in myself. ",6.347,267.128,270.593,2,1,24,24,19,25,19,24,19,2,2,1,3,2,2,1,0,1,1,20,22,22,20,22,22,22,1,19,20,21,20,21,20,21,19,21,21,1,5,10,1,2,24,USA,none,3,,5,3,1,,1,The purpose of this study was to determine how people perceive themselves. ,Yes. I think it made me feel good remembering and made me answer more confidentiality ,No,1,1,,,,,32.84260559082,-105.98909759521,-1,
R_3QFW0Nhmh8UUjan,Live,Anonymous,,,216.49.181.128,0,2016-01-11 14:37:34,2016-01-11 14:46:25,1,25,3.5714285714286,2.2253945610567,35,5,0,9,1.5,0.83666002653408,8,0.8,0.42163702135578,,United States,UT,0,1,1,1,,1,31.86,58.212,60.008,2,,1,"I was in a job position where I had a chance for a promotion, but it was only up to another person in management to be able to allow me to reach my goal of a promotion. It was an incredibly helpless feeling knowing that my financial stability was based on one person who had complete control of the situation. The news of the promotion would not come until later in the week, so it was stressful everyday wondering what my fate would be within that company. ",2.2,2.2,63.754,1,1,23,21,25,25,25,23,23,1,1,1,3,2,1,1,1000,1,1,19,23,23,19,23,23,23,1,19,20,21,21,21,20,21,19,22,20,1,6,10,1,1,27,USA,Mormon,6,Half White Half Brazillian,4,3,1,,1,To show what people think of themselves and how trusting they are of others. / ,Nope,The layout was great,1,1,,,,,40.756103515625,-111.88369750977,-1,
